layer,neuron_id,concept,AP,AUROC,P(fire|label=1),P(fire|label=0),lift,label_support,neuron_fires_total
6,4047,class,0.1671843797092151,0.612829577257328,0.45161290322580644,0.20776255707762556,2.173697260009053,62,119
6,942,class,0.16655237311148366,0.6009721608484313,0.41935483870967744,0.23515981735159816,1.7832759084831444,62,129
6,2734,class,0.15895905646971928,0.5419060244513184,0.1935483870967742,0.09360730593607305,2.067663235189039,62,53
6,3813,class,0.15790534286502025,0.5448887906908234,0.11290322580645161,0.0228310502283105,4.945161073724526,62,17
6,1830,class,0.15762473310717437,0.5858926204153778,0.3064516129032258,0.1232876712328767,2.485663062275787,62,73
6,2084,class,0.15668012466475717,0.5395308587420828,0.24193548387096775,0.18036529680365296,1.3413638145312219,62,94
6,376,society,0.3895075757575757,0.6287786849073256,0.25,0.0048543689320388345,51.49998939100219,88,24
6,2353,society,0.2715528069539889,0.6438796337157987,0.45454545454545453,0.17475728155339806,2.6010100861265433,88,112
6,3782,society,0.2697967600308779,0.5780974183583407,0.23863636363636365,0.08495145631067962,2.8090908760238964,88,56
6,1236,society,0.2671291385038359,0.6548984995586936,0.5340909090909091,0.2087378640776699,2.5586680638521315,88,133
6,1513,society,0.2509455656429598,0.5786076787290381,0.23863636363636365,0.06067961165048544,3.9327272079159283,88,46
6,2019,society,0.24719687131050763,0.5466957193292145,0.09090909090909091,0.0048543689320388345,18.72726886945534,88,10
6,1660,society,0.24243571116187795,0.6256067961165048,0.4659090909090909,0.2354368932038835,1.9789128313323026,88,138
6,4151,society,0.23204465644439404,0.5540324360105914,0.14772727272727273,0.050970873786407765,2.898268341407134,88,34
6,70,society,0.22613717097981303,0.5419378861429833,0.14772727272727273,0.06553398058252427,2.2542087198111993,88,40
6,2734,society,0.21566615723091076,0.5673681597528686,0.2159090909090909,0.0825242718446602,2.6163101287242845,88,53
